datetime,humidity,temperature,PC0_1,PC0_3,PC0_5,PC10,PC1_0,PC2_5,PC5_0,PM0_1,PM0_3,PM0_5,PM10,PM1_0,PM2_5,PM5_0
05-04-2026-00-00-00,62.2,30.0,1526581.0,610632.0,346307.0,0.0,40516.0,2160.0,18.0,1.396983,16.48432,56.09595,101.657,93.17284,100.9799,101.5523
05-04-2026-00-00-01,62.2,30.0,1517430.0,606972.0,342528.0,0.0,39762.0,2125.0,18.0,1.388608,16.3855,55.56481,100.3074,91.9515,99.63352,100.2026
05-04-2026-00-00-02,62.2,30.0,1509999.0,603999.0,339456.0,0.0,39219.0,2101.0,18.0,1.381808,16.30526,55.13317,99.29635,91.02357,98.61703,99.19162
05-04-2026-00-00-03,62.2,30.0,1517187.0,606874.0,341510.0,0.0,39964.0,2141.0,17.0,1.388386,16.38288,55.44575,100.4076,92.01785,99.75563,100.3029
05-04-2026-00-00-04,62.2,30.0,1538778.0,615511.0,347333.0,0.0,41251.0,2202.0,16.0,1.408145,16.61603,56.34501,102.6734,94.09467,102.0531,102.5687
05-04-2026-00-00-05,62.2,30.0,1578049.0,631219.0,352818.0,0.0,42241.0,2247.0,16.0,1.444081,17.04008,57.39638,104.8095,96.05212,104.1737,104.6958
05-04-2026-00-00-06,62.2,30.0,1605590.0,642236.0,354675.0,0.0,42373.0,2228.0,17.0,1.469284,17.33747,57.90618,105.3795,96.68275,104.7372,105.2659
05-04-2026-00-00-07,62.2,30.0,1616063.0,646425.0,353506.0,0.0,42076.0,2211.0,16.0,1.478869,17.45057,57.88561,104.9821,96.38982,104.3814,104.8774
05-04-2026-00-00-08,62.2,30.0,1621678.0,648671.0,352276.0,0.0,41777.0,2257.0,15.0,1.484007,17.51119,57.80557,104.7977,96.03671,104.1936,104.6841
05-04-2026-00-00-09,62.2,30.0,1621332.0,648533.0,351061.0,0.0,41411.0,2275.0,16.0,1.48369,17.50746,57.66277,104.3991,95.55836,103.7819,104.2855
05-04-2026-00-00-10,62.2,30.0,1620865.0,648346.0,349824.0,0.0,41068.0,2307.0,16.0,1.483263,17.50241,57.51628,104.0657,95.09872,103.4376,103.9521
05-04-2026-00-00-11,,,1620224.0,648089.0,348584.0,0.0,40742.0,2346.0,16.0,1.482676,17.49549,57.36748,103.7509,94.65154,103.1304,103.6373
05-04-2026-00-00-12,62.2,30.0,1619473.0,647789.0,347410.0,0.0,40453.0,2393.0,16.0,1.481989,17.48738,57.22512,103.5119,94.24458,102.8935,103.3982
05-04-2026-00-00-13,62.2,30.0,1618835.0,647534.0,346738.0,0.0,40462.0,2470.0,30.0,1.481405,17.48049,57.14137,104.1608,94.16887,103.0958,104.0385
05-04-2026-00-00-14,62.2,30.0,1618808.0,647523.0,346249.0,0.0,40617.0,2560.0,80.0,1.481381,17.48021,57.0851,106.1218,94.25441,103.5065,105.9819
05-04-2026-00-00-15,62.2,30.0,1618863.0,647545.0,345772.0,0.0,40788.0,2622.0,62.0,1.48143,17.48079,57.03115,105.9078,94.35681,103.8333,105.7679
05-04-2026-00-00-16,62.2,30.0,1618958.0,647583.0,345312.0,0.0,40953.0,2626.0,32.0,1.481517,17.48182,56.97955,105.096,94.45612,103.9492,104.9651
05-04-2026-00-00-17,62.2,30.0,1619019.0,647607.0,344846.0,0.0,41103.0,2631.0,28.0,1.481573,17.48248,56.92697,105.0737,94.54063,104.0502,104.9427
05-04-2026-00-00-18,62.2,30.0,1619106.0,647642.0,344375.0,0.0,41246.0,2632.0,26.0,1.481653,17.48343,56.87401,105.0792,94.61881,104.1333,104.9482
05-04-2026-00-00-19,62.2,30.0,1619287.0,647714.0,343896.0,0.0,40994.0,2630.0,23.0,1.481819,17.48537,56.82117,104.705,94.33569,103.8399,104.574
05-04-2026-00-00-20,62.2,30.0,1619469.0,647787.0,343426.0,0.0,40498.0,2626.0,21.0,1.481985,17.48734,56.76941,104.1154,93.82938,103.3224,103.9844
05-04-2026-00-00-21,62.2,30.0,1619942.0,647976.0,343244.0,0.0,40084.0,2663.0,21.0,1.482418,17.49245,56.75368,103.8574,93.43562,103.0601,103.7264
05-04-2026-00-00-22,62.2,30.0,1619930.0,647972.0,343155.0,0.0,39654.0,2701.0,22.0,1.482407,17.49232,56.74337,103.6289,93.03101,102.7945,103.498
05-04-2026-00-00-23,62.2,30.0,1619739.0,647895.0,343027.0,0.0,39288.0,2742.0,22.0,1.482232,17.49026,56.72672,103.4404,92.67944,102.5916,103.3005
05-04-2026-00-00-24,62.2,30.0,1618515.0,647406.0,342674.0,0.0,38908.0,2774.0,22.0,1.481112,17.47704,56.67308,103.1374,92.278,102.3038,102.9975
05-04-2026-00-00-25,62.2,30.0,1614647.0,645858.0,341825.0,0.0,38464.0,2801.0,21.0,1.477572,17.43527,56.53418,102.6686,91.7333,101.8569,102.5287
05-04-2026-00-00-26,62.2,30.0,1610497.0,644199.0,340950.0,0.0,38052.0,2838.0,22.0,1.473775,17.39046,56.38935,102.289,91.21146,101.4675,102.1492
05-04-2026-00-00-27,62.2,30.0,1606191.0,642476.0,340076.0,0.0,38075.0,2883.0,23.0,1.469835,17.34396,56.24287,102.358,91.08616,101.5048,102.2181
05-04-2026-00-00-28,62.2,30.0,1610126.0,644050.0,340864.0,0.0,38672.0,2974.0,24.0,1.473435,17.38645,56.37543,103.4128,91.76506,102.5127,103.2643
05-04-2026-00-00-29,62.2,30.0,1624937.0,649975.0,343644.0,0.0,39503.0,3038.0,25.0,1.486989,17.54639,56.85342,104.9173,93.00343,103.9833,104.7688
05-04-2026-00-00-30,62.2,30.0,1640002.0,656000.0,346467.0,0.0,40278.0,3073.0,24.0,1.500775,17.70906,57.33896,106.2212,94.19812,105.3047,106.0727
05-04-2026-00-00-31,62.2,30.0,1655126.0,662050.0,349322.0,0.0,40979.0,3096.0,23.0,1.514615,17.87237,57.8288,107.4043,95.32929,106.5185,107.2471
05-04-2026-00-00-32,62.2,30.0,1682502.0,673000.0,354409.0,0.0,42064.0,3173.0,23.0,1.539667,18.16798,58.70631,109.5629,97.20005,108.6683,109.4057
05-04-2026-00-00-33,62.2,30.0,1742958.0,697183.0,365342.0,0.0,44178.0,3362.0,26.0,1.59499,18.82079,60.6097,114.1643,101.0376,113.19,113.9984
05-04-2026-00-00-34,62.2,30.0,1804639.0,721855.0,376199.0,0.0,46139.0,3511.0,25.0,1.651435,19.48684,62.51754,118.4085,104.7401,117.4297,118.2337
05-04-2026-00-00-35,62.2,30.0,1822540.0,729016.0,377887.0,0.0,46236.0,3440.0,19.0,1.667816,19.68013,62.90392,118.4212,105.2149,117.6468,118.2553
05-04-2026-00-00-36,62.2,30.0,1792269.0,716907.0,371540.0,0.0,45286.0,3252.0,12.0,1.640115,19.35327,61.85104,115.5789,103.2934,115.0481,115.4217
05-04-2026-00-00-37,62.2,30.0,1729698.0,691879.0,360483.0,0.0,43863.0,3090.0,15.0,1.582856,18.67761,59.91066,111.8505,100.0503,111.217,111.702
05-04-2026-00-00-38,62.2,30.0,1662705.0,665082.0,348989.0,0.0,42336.0,3021.0,23.0,1.521551,17.95421,57.87256,108.4075,96.61482,107.5336,108.2589
05-04-2026-00-00-39,62.2,30.0,1604096.0,641638.0,339387.0,0.0,40816.0,3025.0,27.0,1.467917,17.32133,56.14144,105.4176,93.4925,104.4247,105.2691
05-04-2026-00-00-40,62.2,30.0,1537279.0,614911.0,328406.0,0.0,38934.0,2975.0,27.0,1.406773,16.59984,54.16383,101.536,89.79341,100.5452,101.3875
05-04-2026-00-00-41,62.2,30.0,1478188.0,591275.0,312069.0,0.0,36137.0,2808.0,24.0,1.352698,15.96176,51.65715,95.78638,84.72647,94.87418,95.6465
05-04-2026-00-00-42,62.2,30.0,1418564.0,567425.0,295902.0,0.0,33446.0,2648.0,22.0,1.298136,15.31793,49.16405,90.15337,79.77152,89.34074,90.02239
05-04-2026-00-00-43,62.2,30.0,1388927.0,555571.0,291653.0,0.0,32830.0,2689.0,20.0,1.271015,14.9979,48.358,88.89382,78.40106,88.12163,88.76286
05-04-2026-00-00-44,62.2,30.0,1386978.0,554791.0,296195.0,0.0,33200.0,2803.0,21.0,1.269231,14.97686,48.85652,90.16802,79.23836,89.36832,90.02814
05-04-2026-00-00-45,62.2,30.0,1398056.0,559222.0,303482.0,0.0,33732.0,2861.0,21.0,1.279369,15.09648,49.80965,91.82703,80.67885,91.01862,91.68716
05-04-2026-00-00-46,62.2,30.0,1413163.0,565265.0,311667.0,0.0,34460.0,2843.0,21.0,1.293193,15.25961,50.90901,93.52392,82.4439,92.71986,93.38404
05-04-2026-00-00-47,62.2,30.0,1446982.0,578792.0,325239.0,0.0,36419.0,2881.0,23.0,1.324141,15.62479,52.82654,97.42524,86.1544,96.56767,97.28536
05-04-2026-00-00-48,62.2,30.0,1507987.0,603195.0,346239.0,0.0,39724.0,3073.0,27.0,1.379968,16.28354,55.88737,104.35,92.23904,103.3462,104.1928
05-04-2026-00-00-49,62.2,30.0,1592519.0,637007.0,366281.0,0.0,42398.0,3189.0,26.0,1.457323,17.19633,59.09256,110.4072,97.89147,109.4187,110.25
05-04-2026-00-00-50,62.2,30.0,1684331.0,673732.0,377485.0,0.0,43420.0,3155.0,21.0,1.54134,18.18773,61.36549,113.3134,101.0997,112.5041,113.1562
05-04-2026-00-00-51,62.2,30.0,1731573.0,692629.0,381162.0,0.0,43671.0,3104.0,18.0,1.584572,18.69786,62.29628,114.1937,102.26,113.4782,114.0451
05-04-2026-00-00-52,62.2,30.0,1764680.0,705872.0,383041.0,0.0,43973.0,3115.0,18.0,1.614869,19.05536,62.86866,115.1079,103.1089,114.3662,114.9507
05-04-2026-00-00-53,62.2,30.0,1806741.0,722696.0,390204.0,0.0,45281.0,3201.0,21.0,1.653358,19.50953,64.14223,117.9615,105.5798,117.1489,117.8043
05-04-2026-00-00-54,62.2,30.0,1861856.0,744742.0,399669.0,0.0,46831.0,3288.0,22.0,1.703794,20.10468,65.81996,121.4346,108.6762,120.5597,121.2687
05-04-2026-00-00-55,62.2,30.0,1878456.0,751382.0,401893.0,0.0,47134.0,3233.0,22.0,1.718986,20.28394,66.25365,121.9105,109.3867,121.0716,121.7533
05-04-2026-00-00-56,62.2,30.0,1847111.0,738844.0,395937.0,0.0,46105.0,3020.0,20.0,1.690301,19.94546,65.23386,119.132,107.425,118.3411,118.9834
05-04-2026-00-00-57,62.2,30.0,1789548.0,715819.0,383242.0,0.0,44587.0,2788.0,17.0,1.637625,19.32388,63.16016,114.7329,103.9624,114.0403,114.5931
05-04-2026-00-00-58,62.2,30.0,1729256.0,691702.0,371481.0,0.0,44036.0,2670.0,12.0,1.582451,18.67283,61.16393,111.6319,101.4624,111.111,111.5009
05-04-2026-00-00-59,62.2,30.0,1699914.0,679965.0,364218.0,0.0,43992.0,2581.0,12.0,1.5556,18.356,60.01628,110.1079,100.2739,109.6011,109.9856
05-04-2026-00-01-00,62.2,30.0,1676008.0,670403.0,356257.0,0.0,43634.0,2437.0,15.0,1.533725,18.09786,58.84751,108.1902,98.77782,107.585,108.0679
05-04-2026-00-01-01,62.2,30.0,1643198.0,657279.0,343918.0,0.0,42248.0,2219.0,16.0,1.5037,17.74357,57.08188,104.3751,95.74341,103.7646,104.2704
05-04-2026-00-01-02,62.3,30.0,1595216.0,638086.0,330185.0,0.0,40545.0,2006.0,14.0,1.459791,17.22545,54.99299,99.90325,92.09618,99.34839,99.8072
05-04-2026-00-01-03,62.3,30.0,1561433.0,624573.0,319117.0,0.0,39396.0,1898.0,14.0,1.428876,16.86065,53.36215,96.81709,89.41427,96.27533,96.72102
05-04-2026-00-01-04,62.3,30.0,1544853.0,617941.0,311091.0,0.0,38760.0,1870.0,15.0,1.413704,16.68162,52.26508,95.07388,87.73531,94.49491,94.98648
05-04-2026-00-01-05,62.3,30.0,1551774.0,620709.0,309425.0,0.0,38895.0,1998.0,17.0,1.420037,16.75636,52.14923,95.60528,87.74306,94.9663,95.50922
05-04-2026-00-01-06,62.3,30.0,1573289.0,629315.0,314045.0,0.0,39350.0,2164.0,17.0,1.439726,16.98868,52.91006,97.38891,88.9202,96.74235,97.28419
05-04-2026-00-01-07,62.3,30.0,1602545.0,641018.0,318923.0,0.0,39801.0,2319.0,16.0,1.466498,17.30459,53.78395,99.21183,90.20632,98.58807,99.09819
05-04-2026-00-01-08,62.3,30.0,1621605.0,648642.0,323607.0,0.0,40216.0,2458.0,15.0,1.48394,17.51041,54.52555,100.809,91.32751,100.2104,100.6867
05-04-2026-00-01-09,62.3,30.0,1627836.0,651134.0,325946.0,0.0,40424.0,2564.0,14.0,1.489641,17.57768,54.86027,101.6992,91.85316,101.1213,101.5769
05-04-2026-00-01-10,62.3,30.0,1632608.0,653043.0,326620.0,0.0,40565.0,2654.0,14.0,1.494008,17.62921,54.9889,102.2847,92.11028,101.7026,102.1537
05-04-2026-00-01-11,62.3,30.0,1622498.0,648999.0,324604.0,0.0,40157.0,2658.0,14.0,1.484757,17.52004,54.64915,101.5858,91.39741,101.0048,101.4548
05-04-2026-00-01-12,62.3,30.0,1597287.0,638915.0,320028.0,0.0,39290.0,2604.0,14.0,1.461687,17.24782,53.85353,99.81177,89.80834,99.21983,99.6808
05-04-2026-00-01-13,62.3,30.0,1587373.0,634949.0,319619.0,0.0,39288.0,2553.0,16.0,1.452614,17.14076,53.69964,99.50906,89.65242,98.87988,99.38676
05-04-2026-00-01-14,62.2,30.0,1581860.0,632744.0,321491.0,0.0,39872.0,2560.0,18.0,1.447569,17.08123,53.85428,100.3052,90.34142,99.59516,100.1829
05-04-2026-00-01-15,62.2,30.0,1576603.0,630641.0,323387.0,0.0,40485.0,2583.0,20.0,1.442758,17.02446,54.01439,101.1549,91.06271,100.399,101.0239
05-04-2026-00-01-16,62.3,30.0,1584444.0,633777.0,325563.0,0.0,41121.0,2611.0,19.0,1.449934,17.10914,54.34802,102.1456,91.97878,101.416,102.0147
05-04-2026-00-01-17,62.3,30.0,1605042.0,642017.0,329168.0,0.0,41858.0,2648.0,18.0,1.468783,17.33156,54.98268,103.5536,93.28763,102.859,103.4227
05-04-2026-00-01-18,62.3,30.0,1623402.0,649360.0,332262.0,0.0,41694.0,2659.0,16.0,1.485584,17.52981,55.53488,103.9568,93.6893,103.3004,103.8258
05-04-2026-00-01-19,62.3,30.0,1636631.0,654652.0,334164.0,0.0,41396.0,2662.0,15.0,1.49769,17.67266,55.89529,104.0104,93.77702,103.3988,103.8795
05-04-2026-00-01-20,62.3,30.0,1649645.0,659858.0,335967.0,0.0,41702.0,2649.0,14.0,1.5096,17.81319,56.24203,104.5567,94.40391,103.979,104.4258
05-04-2026-00-01-21,62.3,30.0,1648469.0,659387.0,335213.0,0.0,41607.0,2585.0,13.0,1.508523,17.80049,56.14308,104.1135,94.21803,103.5609,103.9912
05-04-2026-00-01-22,62.3,30.0,1629622.0,651849.0,331728.0,0.0,40739.0,2461.0,12.0,1.491277,17.59698,55.54103,102.2338,92.82189,101.7172,102.1115
05-04-2026-00-01-23,62.3,30.0,1597169.0,638867.0,326512.0,0.0,39325.0,2308.0,10.0,1.461578,17.24654,54.59395,99.36372,90.58086,98.92457,99.25008
05-04-2026-00-01-24,62.2,30.0,1573217.0,629287.0,323292.0,0.0,38199.0,2240.0,14.0,1.43966,16.98791,53.96696,97.57377,88.92358,97.021,97.46013
05-04-2026-00-01-25,62.2,30.0,1552009.0,620803.0,320731.0,0.0,37095.0,2280.0,26.0,1.420252,16.75889,53.44502,96.58178,87.3913,95.63355,96.46814
05-04-2026-00-01-26,62.3,30.0,1535482.0,614192.0,318926.0,0.0,37028.0,2354.0,34.0,1.405128,16.58043,53.06007,96.6424,86.94493,95.45174,96.5201
05-04-2026-00-01-27,62.3,30.0,1527693.0,611077.0,318273.0,0.0,37175.0,2432.0,32.0,1.398,16.49632,52.90129,96.84419,86.92072,95.71033,96.72189
05-04-2026-00-01-28,62.2,30.0,1518893.0,607557.0,317342.0,0.0,36664.0,2511.0,30.0,1.389948,16.4013,52.69984,96.39993,86.25166,95.32726,96.27763
05-04-2026-00-01-29,62.2,30.0,1509165.0,603666.0,316132.0,0.0,36053.0,2589.0,28.0,1.381045,16.29625,52.45628,95.82942,85.44931,94.80707,95.69846
05-04-2026-00-01-30,62.2,30.0,1507491.0,602996.0,316942.0,0.0,36011.0,2696.0,27.0,1.379513,16.27818,52.53094,96.19884,85.48524,95.22891,96.06787
05-04-2026-00-01-31,62.2,30.0,1514188.0,605675.0,319540.0,0.0,36509.0,2820.0,25.0,1.385642,16.35049,52.90034,97.43816,86.31035,96.50412,97.29829
05-04-2026-00-01-32,62.2,30.0,1519141.0,607656.0,321340.0,0.0,36947.0,2878.0,24.0,1.390175,16.40398,53.15975,98.25414,86.97054,97.37144,98.11425
05-04-2026-00-01-33,62.2,30.0,1526894.0,610757.0,323805.0,0.0,37709.0,2857.0,22.0,1.397269,16.4877,53.52542,99.19798,88.03362,98.35896,99.0581
05-04-2026-00-01-34,62.2,30.0,1535212.0,614085.0,326420.0,0.0,38508.0,2834.0,22.0,1.404881,16.57752,53.91433,100.2319,89.15411,99.39727,100.092
05-04-2026-00-01-35,62.2,30.0,1550227.0,620091.0,329540.0,0.0,39329.0,2807.0,22.0,1.418622,16.73965,54.43335,101.4104,90.42419,100.5714,101.2705
05-04-2026-00-01-36,62.2,30.0,1569182.0,627673.0,332724.0,0.0,39834.0,2768.0,21.0,1.435968,16.94434,55.00223,102.2638,91.45482,101.4597,102.1239
05-04-2026-00-01-37,62.2,30.0,1589419.0,635767.0,335900.0,0.0,40084.0,2718.0,19.0,1.454486,17.16286,55.58411,102.8389,92.26556,102.0896,102.7079
05-04-2026-00-01-38,62.2,30.0,1609699.0,643879.0,339072.0,0.0,40299.0,2663.0,18.0,1.473045,17.38185,56.1659,103.388,93.04375,102.6694,103.2571
05-04-2026-00-01-39,62.2,30.0,1629619.0,651847.0,342166.0,0.0,40431.0,2631.0,22.0,1.491274,17.59694,56.73489,104.0802,93.73434,103.2424,103.9492
05-04-2026-00-01-40,62.2,30.0,1640652.0,656260.0,343495.0,0.0,39994.0,2643.0,46.0,1.501369,17.71607,57.00604,104.7365,93.6048,103.159,104.5966
05-04-2026-00-01-41,62.2,30.0,1609773.0,643909.0,340963.0,0.0,39272.0,2633.0,70.0,1.473112,17.38264,56.38297,104.1488,92.32162,101.8383,104.0089
05-04-2026-00-01-42,62.3,30.0,1537466.0,614986.0,338167.0,0.0,38520.0,2644.0,33.0,1.406943,16.60185,55.28232,101.2678,90.53292,100.0892,101.1368
05-04-2026-00-01-43,62.3,30.0,1494583.0,597833.0,337883.0,0.0,38239.0,2723.0,29.0,1.367701,16.1388,54.78679,100.6827,89.78012,99.62307,100.5429
05-04-2026-00-01-44,62.2,30.0,1453101.0,581240.0,338475.0,0.0,38460.0,2813.0,29.0,1.329741,15.69086,54.40664,100.8143,89.60247,99.76995,100.6745
05-04-2026-00-01-45,62.2,30.0,1411011.0,564404.0,339068.0,0.0,38920.0,2899.0,26.0,1.291224,15.23637,54.01994,101.0949,89.63627,100.115,100.9463
05-04-2026-00-01-46,62.2,30.0,1365943.0,546377.0,337459.0,0.0,38930.0,2909.0,22.0,1.249982,14.74972,53.3493,100.3363,88.97442,99.48965,100.1964
05-04-2026-00-01-47,62.2,30.0,1309962.0,523984.0,332031.0,0.0,38333.0,2851.0,19.0,1.198753,14.14522,52.12389,98.24744,87.20293,97.50785,98.10756
05-04-2026-00-01-48,62.3,30.0,1253338.0,501335.0,326781.0,0.0,38038.0,2730.0,18.0,1.146937,13.53379,50.91196,96.28313,85.72096,95.58957,96.15216
05-04-2026-00-01-49,62.3,30.0,1217749.0,487099.0,324067.0,0.0,37778.0,2619.0,17.0,1.114369,13.14949,50.21721,94.92302,84.78842,94.2535,94.79205
05-04-2026-00-01-50,62.3,30.0,1205550.0,482220.0,321487.0,0.0,37409.0,2486.0,16.0,1.103206,13.01776,49.79038,93.63538,84.02355,93.01058,93.51307
05-04-2026-00-01-51,62.3,30.0,1189921.0,475968.0,316132.0,0.0,36466.0,2297.0,15.0,1.088903,12.849,49.00903,91.26779,82.37945,90.68334,91.15415
05-04-2026-00-01-52,62.2,30.0,1171579.0,468631.0,311678.0,0.0,35372.0,2145.0,15.0,1.072119,12.65094,48.30159,89.00999,80.67126,88.42462,88.90527
05-04-2026-00-01-53,62.2,30.0,1153156.0,461262.0,307667.0,0.0,34286.0,2023.0,17.0,1.05526,12.45201,47.64381,86.95838,79.01919,86.33252,86.86232
05-04-2026-00-01-54,62.2,30.0,1137788.0,455115.0,305868.0,0.0,33647.0,1982.0,17.0,1.041197,12.28606,47.27213,85.8807,78.0628,85.22861,85.78465
05-04-2026-00-01-55,62.2,30.0,1136177.0,454471.0,309324.0,0.0,33953.0,2017.0,18.0,1.039722,12.26867,47.65002,86.6806,78.72128,86.01215,86.58455
05-04-2026-00-01-56,62.3,30.0,1171978.0,468791.0,320862.0,0.0,35699.0,2184.0,21.0,1.072484,12.65524,49.35641,90.6766,82.02513,89.91862,90.57188
05-04-2026-00-01-57,62.3,30.0,1228527.0,491410.0,333616.0,0.0,37635.0,2339.0,22.0,1.124232,13.26587,51.42583,95.12304,85.86655,94.3223,95.0094
05-04-2026-00-01-58,62.3,30.0,1286690.0,514676.0,346350.0,0.0,39595.0,2466.0,20.0,1.177457,13.89393,53.51048,99.40237,89.74496,98.65848,99.28006
05-04-2026-00-01-59,62.3,30.0,1345589.0,538235.0,358839.0,0.0,41328.0,2572.0,18.0,1.231356,14.52993,55.57494,103.4099,93.39462,102.6912,103.279
05-04-2026-00-02-00,62.3,30.0,1402303.0,560921.0,368660.0,0.0,42195.0,2593.0,18.0,1.283255,15.14234,57.31077,105.9927,95.92405,105.2958,105.8617
05-04-2026-00-02-01,62.3,30.0,1442625.0,577050.0,372340.0,0.0,42437.0,2626.0,22.0,1.320154,15.57774,58.16704,107.3225,97.00204,106.4946,107.1915
05-04-2026-00-02-02,62.3,30.0,1474387.0,589755.0,373707.0,0.0,42635.0,2725.0,34.0,1.34922,15.92072,58.66644,108.7386,97.68262,107.5314,108.5987
05-04-2026-00-02-03,62.3,30.0,1503112.0,601244.0,373601.0,0.0,43062.0,2787.0,51.0,1.375506,16.23089,58.96438,110.1801,98.3712,108.4442,110.0402
05-04-2026-00-02-04,62.3,30.0,1497078.0,598831.0,365783.0,0.0,42337.0,2712.0,34.0,1.369985,16.16574,58.00509,107.7532,96.74841,106.5516,107.6133
05-04-2026-00-02-05,62.3,30.0,1470484.0,588193.0,356850.0,0.0,41403.0,2643.0,30.0,1.345649,15.87858,56.6961,105.2108,94.58445,104.1371,105.0798
05-04-2026-00-02-06,62.3,30.0,1447355.0,578942.0,349638.0,0.0,39984.0,2622.0,28.0,1.324483,15.62882,55.62146,102.7031,92.21149,101.6895,102.5721
05-04-2026-00-02-07,62.3,30.0,1427119.0,570847.0,343392.0,0.0,38627.0,2621.0,26.0,1.305965,15.41031,54.68847,100.4622,90.03715,99.51193,100.3312
05-04-2026-00-02-08,62.3,30.0,1416921.0,566768.0,337090.0,0.0,37776.0,2637.0,22.0,1.296633,15.30019,53.85754,98.78891,88.42658,97.95662,98.65794
05-04-2026-00-02-09,62.3,30.0,1414349.0,565739.0,331830.0,0.0,36785.0,2567.0,19.0,1.294279,15.27241,53.22807,96.91051,86.89102,96.16991,96.78822
05-04-2026-00-02-10,62.3,30.0,1416301.0,566520.0,327896.0,0.0,35841.0,2481.0,20.0,1.296065,15.2935,52.79913,95.32635,85.59784,94.56611,95.20406
05-04-2026-00-02-11,62.3,30.0,1418599.0,567439.0,324178.0,0.0,34450.0,2420.0,21.0,1.298168,15.31831,52.39875,93.44337,83.92443,92.67001,93.32108
05-04-2026-00-02-12,62.3,30.0,1429275.0,571710.0,325200.0,0.0,33700.0,2473.0,20.0,1.307938,15.43359,52.63085,93.18089,83.4699,92.40971,93.05858
05-04-2026-00-02-13,62.3,30.0,1447592.0,579037.0,328968.0,0.0,33471.0,2588.0,21.0,1.3247,15.63138,53.25963,94.0499,83.88921,93.24275,93.91893
05-04-2026-00-02-14,62.3,30.0,1471410.0,588564.0,331071.0,0.0,33730.0,2687.0,22.0,1.346495,15.88857,53.7574,95.15288,84.6245,94.33806,95.02191
05-04-2026-00-02-15,62.3,30.0,1505975.0,602390.0,332230.0,0.0,34175.0,2780.0,21.0,1.378126,16.26181,54.26328,96.39915,85.53735,95.58525,96.25927
05-04-2026-00-02-16,62.3,30.0,1516803.0,606721.0,334239.0,0.0,34942.0,2794.0,19.0,1.388035,16.37873,54.60997,97.42107,86.58634,96.68364,97.28119
05-04-2026-00-02-17,62.3,30.0,1521981.0,608792.0,340901.0,0.0,36344.0,2782.0,14.0,1.392773,16.43464,55.42785,99.34069,88.68716,98.74311,99.20081
05-04-2026-00-02-18,62.3,30.0,1537186.0,614874.0,348537.0,0.0,37552.0,2809.0,15.0,1.406687,16.59883,56.46552,101.6066,90.83019,100.9827,101.4667
05-04-2026-00-02-19,62.3,30.0,1576912.0,630764.0,356008.0,0.0,38715.0,2889.0,19.0,1.443041,17.0278,57.74898,104.3515,93.17787,103.6206,104.2116
05-04-2026-00-02-20,62.3,30.0,1597607.0,639042.0,357439.0,0.0,39019.0,2826.0,19.0,1.461979,17.25126,58.13614,104.7904,93.84308,104.0584,104.6505
05-04-2026-00-02-21,62.3,30.0,1571718.0,628687.0,349251.0,0.0,37784.0,2584.0,14.0,1.438288,16.97171,56.92001,101.4177,91.49652,100.8355,101.2954
05-04-2026-00-02-22,62.3,30.0,1519266.0,607706.0,336493.0,0.0,35768.0,2289.0,10.0,1.390289,16.40533,54.89431,96.3296,87.62628,95.89917,96.21596
05-04-2026-00-02-23,62.3,30.0,1476112.0,590445.0,327803.0,0.0,34600.0,2106.0,12.0,1.350799,15.93935,53.43434,93.19509,85.09737,92.71022,93.09036
05-04-2026-00-02-24,62.3,30.0,1470655.0,588262.0,326632.0,0.0,34692.0,2169.0,16.0,1.345805,15.88042,53.24152,93.44742,84.98893,92.82817,93.3427
05-04-2026-00-02-25,62.3,30.0,1501609.0,600643.0,332474.0,0.0,36089.0,2445.0,17.0,1.374131,16.21466,54.24403,96.78307,87.27018,96.10585,96.66077
05-04-2026-00-02-26,62.2,30.0,1527443.0,610977.0,337675.0,0.0,37480.0,2587.0,18.0,1.397772,16.49362,55.11787,99.47816,89.41633,98.76604,99.3472
05-04-2026-00-02-27,62.2,30.0,1548493.0,619397.0,340795.0,0.0,38292.0,2581.0,19.0,1.417035,16.72093,55.70207,100.7963,90.74394,100.0722,100.6654
05-04-2026-00-02-28,62.2,30.0,1577277.0,630910.0,344233.0,0.0,38893.0,2593.0,18.0,1.443375,17.03174,56.40607,102.0649,91.99803,101.3714,101.9339
05-04-2026-00-02-29,62.2,30.0,1609447.0,643779.0,349100.0,0.0,39658.0,2648.0,15.0,1.472814,17.37913,57.3102,103.7911,93.60156,103.174,103.6601
05-04-2026-00-02-30,62.2,30.0,1652607.0,661042.0,356824.0,0.0,40960.0,2726.0,13.0,1.51231,17.84517,58.65974,106.5393,96.14288,105.9966,106.4084
05-04-2026-00-02-31,62.2,30.0,1679935.0,671974.0,360452.0,0.0,41389.0,2689.0,12.0,1.537318,18.14026,59.36984,107.4732,97.2453,106.9632,107.3423
05-04-2026-00-02-32,62.2,30.0,1671194.0,668477.0,356598.0,0.0,40542.0,2521.0,11.0,1.529319,18.04587,58.8346,105.5135,95.93507,105.046,105.3912
05-04-2026-00-02-33,62.2,30.0,1626202.0,650481.0,345783.0,0.0,38475.0,2227.0,10.0,1.488147,17.56005,57.11172,100.7995,92.32119,100.3692,100.6947
05-04-2026-00-02-34,62.2,30.0,1579691.0,631876.0,335639.0,0.0,36609.0,2012.0,10.0,1.445584,17.05781,55.44918,96.65421,88.95071,96.225,96.55815
