datetime,humidity,temperature,PC0_1,PC0_3,PC0_5,PC10,PC1_0,PC2_5,PC5_0,PM0_1,PM0_3,PM0_5,PM10,PM1_0,PM2_5,PM5_0
05-04-2026-00-00-00,63.7,29.5,1325106.0,456688.0,325554.0,0.0,20495.0,925.0,28.0,1.107206,11.4101,45.41105,77.66959,62.5362,74.62819,77.64034
05-04-2026-00-00-01,63.7,29.5,1330069.0,459146.0,322074.0,0.0,20214.0,945.0,25.0,1.111353,11.46971,45.10715,77.02724,61.99757,74.34322,77.02724
05-04-2026-00-00-02,63.7,29.5,1344892.0,468115.0,327257.0,0.0,21048.0,966.0,19.0,1.123739,11.68441,45.86322,78.12549,63.45055,76.0757,78.12549
05-04-2026-00-00-03,63.5,29.5,1350986.0,470915.0,323777.0,0.0,20784.0,906.0,11.0,1.12883,11.75268,45.56806,76.0024,62.93455,74.77841,76.0024
05-04-2026-00-00-04,63.5,29.5,1338503.0,460822.0,318633.0,0.0,20336.0,835.0,10.0,1.1184,11.51455,44.79268,73.7927,61.78511,72.6941,73.7927
05-04-2026-00-00-05,63.7,29.5,1326596.0,451269.0,314285.0,0.0,20059.0,773.0,10.0,1.108451,11.28909,44.11306,72.09566,60.87397,70.97492,72.09566
05-04-2026-00-00-06,63.7,29.5,1314624.0,444923.0,310520.0,0.0,20011.0,779.0,13.0,1.098447,11.13591,43.56665,71.90694,60.28787,70.46538,71.90694
05-04-2026-00-00-07,63.6,29.5,1302784.0,441054.0,307476.0,0.0,20566.0,896.0,21.0,1.088555,11.03873,43.15162,74.32104,60.33576,72.05003,74.32104
05-04-2026-00-00-08,63.6,29.5,1295117.0,438956.0,307146.0,0.0,21552.0,998.0,28.0,1.082148,10.985,43.06342,77.04337,61.0717,74.1161,77.04337
05-04-2026-00-00-09,63.7,29.5,1282673.0,434290.0,304162.0,0.0,22067.0,1050.0,30.0,1.071751,10.86934,42.63604,78.01448,61.07445,74.78852,78.01448
05-04-2026-00-00-10,63.7,29.5,1259399.0,422921.0,293132.0,0.0,21196.0,1018.0,28.0,1.052304,10.59341,41.20815,75.25218,58.91941,72.22532,75.25218
05-04-2026-00-00-11,63.6,29.5,1241755.0,413954.0,297859.0,0.0,21885.0,1043.0,28.0,1.037562,10.37638,41.4848,76.38515,59.77107,73.3989,76.38515
05-04-2026-00-00-12,63.6,29.5,1230602.0,408332.0,317566.0,0.0,24492.0,1103.0,26.0,1.028242,10.24023,43.4069,81.05814,63.87148,78.28935,81.05814
05-04-2026-00-00-13,63.6,29.5,1217762.0,402211.0,331221.0,0.0,25896.0,1087.0,18.0,1.017514,10.0914,44.68419,82.42107,66.32216,80.52235,82.42107
05-04-2026-00-00-14,63.6,29.5,1203593.0,395905.0,332156.0,0.0,25259.0,1011.0,11.0,1.005675,9.9373,44.62773,80.12403,65.73339,78.94797,80.12403
05-04-2026-00-00-15,63.6,29.5,1192009.0,390035.0,332063.0,0.0,24218.0,884.0,8.0,0.995996,9.795208,44.47594,77.11706,64.71217,76.26547,77.11706
05-04-2026-00-00-16,63.6,29.5,1181206.0,384645.0,332969.0,0.0,23334.0,852.0,9.0,0.986969,9.66456,44.43985,76.10805,63.93753,75.06467,76.10805
05-04-2026-00-00-17,63.5,29.5,1176947.0,383154.0,337564.0,0.0,23120.0,850.0,10.0,0.98341,9.627384,44.88262,76.38658,64.20142,75.31011,76.38658
05-04-2026-00-00-18,63.5,29.5,1183525.0,388385.0,349738.0,0.0,24145.0,925.0,9.0,0.988906,9.750885,46.27753,79.52579,66.4527,78.54517,79.52579
05-04-2026-00-00-19,63.6,29.5,1186541.0,391987.0,345828.0,0.0,23507.0,939.0,9.0,0.991426,9.83466,45.95295,78.90667,65.59518,77.86705,78.90667
05-04-2026-00-00-20,63.6,29.5,1186612.0,394179.0,326911.0,0.0,20815.0,918.0,13.0,0.991486,9.88417,44.02682,74.81177,61.41934,73.41448,74.81177
05-04-2026-00-00-21,63.6,29.5,1188620.0,397034.0,313849.0,0.0,19168.0,971.0,16.0,0.993163,9.950252,42.72873,73.11845,58.74522,71.42988,73.11845
05-04-2026-00-00-22,63.6,29.5,1193563.0,400369.0,313110.0,0.0,19405.0,1029.0,15.0,0.997294,10.02962,42.73087,74.01034,58.94532,72.39558,74.01034
05-04-2026-00-00-23,63.6,29.5,1198399.0,403554.0,313168.0,0.0,19717.0,1041.0,14.0,1.001335,10.10552,42.81287,74.41833,59.28823,72.89576,74.41833
05-04-2026-00-00-24,63.6,29.5,1203264.0,406197.0,312345.0,0.0,20015.0,962.0,13.0,1.0054,10.16923,42.79062,73.53854,59.51479,72.07861,73.53854
05-04-2026-00-00-25,63.6,29.5,1207653.0,407840.0,310910.0,0.0,20280.0,892.0,13.0,1.009067,10.20995,42.68145,72.68011,59.62717,71.27917,72.68011
05-04-2026-00-00-26,63.6,29.5,1213978.0,410918.0,309845.0,0.0,20694.0,808.0,10.0,1.014352,10.28467,42.64491,71.55303,59.936,70.49493,71.55303
05-04-2026-00-00-27,63.6,29.5,1220766.0,417988.0,308746.0,0.0,21135.0,719.0,7.0,1.020024,10.44984,42.69527,70.49413,60.35557,69.75686,70.49413
05-04-2026-00-00-28,63.6,29.5,1229353.0,425678.0,307335.0,0.0,21638.0,607.0,4.0,1.027199,10.63051,42.72858,69.24999,60.80848,68.74866,69.24999
05-04-2026-00-00-29,63.6,29.5,1237283.0,432551.0,305925.0,0.0,22144.0,503.0,3.0,1.033825,10.79219,42.743,68.15365,61.24598,67.81821,68.15365
05-04-2026-00-00-30,63.6,29.5,1243348.0,438610.0,304115.0,0.0,22605.0,414.0,2.0,1.038892,10.93395,42.69583,67.21687,61.58438,66.99575,67.21687
05-04-2026-00-00-31,63.5,29.5,1248029.0,444042.0,301103.0,0.0,22886.0,339.0,1.0,1.042803,11.06041,42.50769,66.20602,61.63097,66.06227,66.20602
05-04-2026-00-00-32,63.5,29.5,1253100.0,450592.0,297664.0,0.0,22820.0,277.0,0.0,1.047041,11.2124,42.30048,65.08437,61.36849,64.98853,65.08437
05-04-2026-00-00-33,63.7,29.5,1257378.0,457105.0,294164.0,0.0,22500.0,239.0,0.0,1.050615,11.36291,42.08546,64.09098,60.8862,64.00996,64.09098
05-04-2026-00-00-34,63.7,29.5,1258958.0,461365.0,290741.0,0.0,22316.0,280.0,3.0,1.051935,11.46035,41.82536,64.53443,60.47201,64.12894,64.53443
05-04-2026-00-00-35,63.7,29.5,1258351.0,460445.0,287662.0,0.0,22045.0,325.0,6.0,1.051428,11.43909,41.4826,64.85059,59.9029,64.15018,64.85059
05-04-2026-00-00-36,63.7,29.5,1252832.0,457164.0,283606.0,0.0,21493.0,357.0,8.0,1.046816,11.36045,40.98031,64.49354,58.93943,63.6124,64.49354
05-04-2026-00-00-37,63.7,29.5,1246172.0,453613.0,279178.0,0.0,20831.0,385.0,9.0,1.041252,11.27476,40.4322,63.88094,57.83808,62.86711,63.88094
05-04-2026-00-00-38,63.7,29.5,1239196.0,449911.0,274815.0,0.0,20143.0,415.0,10.0,1.035423,11.18542,39.88717,63.28203,56.71857,62.13917,63.28203
05-04-2026-00-00-39,63.5,29.5,1234776.0,445617.0,271349.0,0.0,19649.0,501.0,15.0,1.03173,11.08486,39.42458,64.04771,55.84317,62.39235,64.04771
05-04-2026-00-00-40,63.5,29.5,1232451.0,438985.0,267029.0,0.0,19213.0,587.0,16.0,1.029787,10.9333,38.82181,64.32201,54.87548,62.55232,64.32201
05-04-2026-00-00-41,63.6,29.5,1229649.0,431839.0,262578.0,0.0,18974.0,625.0,16.0,1.027446,10.76975,38.19349,63.91167,54.04778,62.2158,63.91167
05-04-2026-00-00-42,63.6,29.5,1227354.0,424769.0,257001.0,0.0,18684.0,631.0,19.0,1.025529,10.60834,37.44959,63.37157,53.06192,61.30695,63.37157
05-04-2026-00-00-43,63.6,29.5,1227944.0,419119.0,251982.0,0.0,18572.0,638.0,22.0,1.026022,10.48137,36.7984,63.05425,52.31692,60.6542,63.05425
05-04-2026-00-00-44,63.6,29.5,1229445.0,414119.0,247068.0,0.0,18444.0,657.0,25.0,1.027276,10.36981,36.17369,62.81881,51.58534,60.16799,62.81881
05-04-2026-00-00-45,63.5,29.5,1229502.0,408353.0,242016.0,0.0,18368.0,706.0,25.0,1.027323,10.23979,35.51597,62.74286,50.86376,60.09579,62.74286
05-04-2026-00-00-46,63.5,29.5,1230533.0,403189.0,236923.0,0.0,18640.0,789.0,28.0,1.028185,10.12414,34.86844,63.72636,50.44333,60.75136,63.69711
05-04-2026-00-00-47,63.6,29.5,1229152.0,399164.0,232792.0,0.0,19229.0,825.0,32.0,1.027031,10.03219,34.34509,64.72442,50.41257,61.19658,64.57736
05-04-2026-00-00-48,63.6,29.5,1224859.0,396943.0,230480.0,0.0,20002.0,843.0,31.0,1.023444,9.978488,34.04988,65.2123,50.76334,61.78395,65.06524
05-04-2026-00-00-49,63.7,29.5,1221423.0,395669.0,231470.0,0.0,20347.0,864.0,29.0,1.020572,9.946873,34.1217,65.61841,51.12325,62.41504,65.47134
05-04-2026-00-00-50,63.7,29.5,1220867.0,396482.0,238949.0,0.0,20495.0,836.0,27.0,1.020108,9.964756,34.92068,65.9325,52.04609,62.97584,65.81468
05-04-2026-00-00-51,63.6,29.5,1217074.0,396113.0,248325.0,0.0,21044.0,818.0,23.0,1.016938,9.953263,35.88835,66.63651,53.47234,64.1664,66.63651
05-04-2026-00-00-52,63.6,29.5,1214252.0,396367.0,258433.0,0.0,21698.0,801.0,17.0,1.01458,9.956639,36.94747,67.36009,55.07764,65.54249,67.36009
05-04-2026-00-00-53,63.6,29.5,1212841.0,399994.0,268877.0,0.0,22354.0,787.0,11.0,1.013402,10.03728,38.11883,68.289,56.79713,67.08349,68.289
05-04-2026-00-00-54,63.6,29.5,1209578.0,404733.0,278033.0,0.0,22388.0,724.0,7.0,1.010676,10.14146,39.17929,68.1396,57.88658,67.35429,68.1396
05-04-2026-00-00-55,63.6,29.5,1201105.0,408707.0,283037.0,0.0,21552.0,632.0,5.0,1.003595,10.22405,39.7845,66.61035,57.79251,66.05369,66.61035
05-04-2026-00-00-56,63.6,29.5,1193543.0,412428.0,289906.0,0.0,21145.0,600.0,9.0,0.997277,10.30165,40.57948,67.06473,58.24765,66.08775,67.06473
05-04-2026-00-00-57,63.6,29.5,1189044.0,415072.0,296657.0,0.0,21639.0,618.0,15.0,0.993518,10.35755,41.3405,69.0955,59.42149,67.49911,69.0955
05-04-2026-00-00-58,63.6,29.5,1184482.0,415832.0,297235.0,0.0,22148.0,627.0,18.0,0.989706,10.37088,41.41413,70.07652,59.92041,68.1115,70.07652
05-04-2026-00-00-59,63.7,29.5,1187464.0,417679.0,294568.0,0.0,21961.0,621.0,20.0,0.992198,10.41505,41.17981,69.81858,59.52973,67.65072,69.81858
05-04-2026-00-01-00,63.7,29.5,1187090.0,419544.0,287850.0,0.0,21149.0,637.0,23.0,0.991885,10.45681,40.51995,68.98206,58.19173,66.51196,68.98206
05-04-2026-00-01-01,63.7,29.5,1191354.0,421770.0,285817.0,0.0,20426.0,627.0,26.0,0.995448,10.5106,40.36142,68.39078,57.42909,65.61832,68.39078
05-04-2026-00-01-02,63.7,29.5,1201792.0,425692.0,293972.0,0.0,20197.0,624.0,22.0,1.004169,10.60779,41.31025,68.73518,58.18648,66.3462,68.73518
05-04-2026-00-01-03,63.7,29.5,1218904.0,430817.0,307228.0,0.0,20785.0,649.0,17.0,1.018468,10.73772,42.82468,70.46448,60.1925,68.67277,70.46448
05-04-2026-00-01-04,63.7,29.5,1232588.0,433174.0,314699.0,0.0,20714.0,624.0,13.0,1.029902,10.80233,43.66958,70.57393,60.97776,69.12872,70.57393
05-04-2026-00-01-05,63.8,29.5,1240899.0,434222.0,317504.0,0.0,19920.0,588.0,13.0,1.036846,10.8329,43.99311,69.71367,60.63773,68.32379,69.71367
05-04-2026-00-01-06,63.8,29.5,1246141.0,435009.0,320070.0,0.0,18940.0,610.0,15.0,1.041226,10.85503,44.28318,69.65334,60.10941,68.0865,69.65334
05-04-2026-00-01-07,63.8,29.5,1245322.0,435110.0,322706.0,0.0,18082.0,629.0,15.0,1.040542,10.85664,44.56014,69.5294,59.66907,67.88875,69.5294
05-04-2026-00-01-08,63.8,29.5,1246714.0,434124.0,328875.0,0.0,17970.0,646.0,18.0,1.041705,10.83555,45.18336,70.55814,60.1986,68.64104,70.55814
05-04-2026-00-01-09,63.6,29.5,1240987.0,429174.0,328055.0,0.0,17652.0,661.0,19.0,1.03692,10.71909,44.98117,70.41388,59.73064,68.3714,70.41388
05-04-2026-00-01-10,63.6,29.5,1230273.0,421497.0,318354.0,0.0,17307.0,686.0,20.0,1.027968,10.53694,43.78593,69.34569,58.24699,67.20737,69.34569
05-04-2026-00-01-11,63.7,29.5,1217246.0,412937.0,306267.0,0.0,16565.0,699.0,19.0,1.017083,10.33295,42.31956,67.37484,56.16075,65.29916,67.37484
05-04-2026-00-01-12,63.7,29.5,1206618.0,407526.0,297762.0,0.0,16062.0,741.0,16.0,1.008202,10.20199,41.30025,66.09599,54.72156,64.40742,66.09599
05-04-2026-00-01-13,63.7,29.5,1199131.0,404777.0,292224.0,0.0,15999.0,797.0,13.0,1.001946,10.13372,40.6536,65.81433,54.02227,64.43176,65.81433
05-04-2026-00-01-14,63.7,29.5,1193079.0,402682.0,287514.0,0.0,16126.0,809.0,9.0,0.996889,10.0814,40.10938,65.10906,53.58418,64.15788,65.10906
05-04-2026-00-01-15,63.5,29.5,1189082.0,401428.0,283656.0,0.0,16425.0,820.0,6.0,0.99355,10.04978,39.67483,64.7873,53.39926,64.10901,64.7873
05-04-2026-00-01-16,63.5,29.5,1189639.0,402584.0,281428.0,0.0,16796.0,804.0,4.0,0.994016,10.07631,39.46869,64.50088,53.50284,64.01427,64.50088
05-04-2026-00-01-17,63.7,29.5,1193795.0,405412.0,281082.0,0.0,17308.0,777.0,3.0,0.997488,10.14359,39.49989,64.4754,53.96196,64.12148,64.4754
05-04-2026-00-01-18,63.7,29.5,1199033.0,408261.0,281241.0,0.0,17804.0,740.0,2.0,1.001865,10.21225,39.58514,64.38133,54.4619,64.13808,64.38133
05-04-2026-00-01-19,63.6,29.5,1205090.0,411085.0,282161.0,0.0,18415.0,701.0,1.0,1.006926,10.28102,39.74994,64.46274,55.1368,64.29319,64.46274
05-04-2026-00-01-20,63.6,29.5,1210075.0,412808.0,283200.0,0.0,18964.0,661.0,3.0,1.01109,10.32405,39.90152,64.70987,55.74743,64.39281,64.70987
05-04-2026-00-01-21,63.6,29.5,1213106.0,415450.0,290544.0,0.0,19562.0,656.0,6.0,1.013623,10.38619,40.73066,66.30759,57.07613,65.65509,66.30759
05-04-2026-00-01-22,63.6,29.5,1221689.0,423309.0,304563.0,0.0,20157.0,646.0,8.0,1.020795,10.57065,42.37926,68.5407,59.22173,67.67062,68.5407
05-04-2026-00-01-23,63.5,29.5,1233916.0,431882.0,317780.0,0.0,20576.0,629.0,9.0,1.031011,10.77428,43.96323,70.37878,61.15637,69.37236,70.37878
05-04-2026-00-01-24,63.5,29.5,1245622.0,439104.0,330692.0,0.0,21093.0,617.0,10.0,1.040793,10.94698,45.48446,72.27998,63.10926,71.17397,72.27998
05-04-2026-00-01-25,63.6,29.5,1257429.0,445748.0,342300.0,0.0,21723.0,614.0,11.0,1.050658,11.10675,46.85657,74.22734,65.00781,73.03655,74.22734
05-04-2026-00-01-26,63.6,29.5,1269048.0,451543.0,351632.0,0.0,22295.0,650.0,9.0,1.060366,11.24719,47.97169,76.13199,66.60105,75.09237,76.13199
05-04-2026-00-01-27,63.7,29.5,1279067.0,456504.0,358947.0,0.0,22554.0,694.0,6.0,1.068738,11.36749,48.856,77.46252,67.70156,76.7694,77.46252
05-04-2026-00-01-28,63.7,29.5,1283076.0,457817.0,359089.0,0.0,21840.0,705.0,5.0,1.072088,11.40046,48.90374,76.90561,67.15239,76.36367,76.90561
05-04-2026-00-01-29,63.8,29.5,1292956.0,460793.0,357176.0,0.0,21777.0,759.0,10.0,1.080343,11.47584,48.77936,77.97018,66.97578,76.90102,77.97018
05-04-2026-00-01-30,63.8,29.5,1291461.0,454746.0,344102.0,0.0,21041.0,766.0,12.0,1.079094,11.33817,47.27619,76.14218,64.85788,74.87028,76.14218
05-04-2026-00-01-31,63.6,29.5,1278857.0,443599.0,328979.0,0.0,20067.0,759.0,13.0,1.068562,11.07617,45.43478,73.49317,62.20203,72.12543,73.49317
05-04-2026-00-01-32,63.6,29.5,1269214.0,436376.0,314684.0,0.0,19256.0,768.0,16.0,1.060505,10.90515,43.77077,71.62842,59.86061,69.903,71.62842
05-04-2026-00-01-33,63.6,29.5,1259233.0,429721.0,302360.0,0.0,18527.0,797.0,21.0,1.052165,10.74668,42.32521,70.44565,57.80564,68.22621,70.44565
05-04-2026-00-01-34,63.6,29.5,1245839.0,422102.0,291811.0,0.0,17924.0,805.0,24.0,1.040974,10.5636,41.04037,69.08981,56.01698,66.54224,69.08981
05-04-2026-00-01-35,63.7,29.5,1233046.0,418527.0,287022.0,0.0,18681.0,910.0,24.0,1.030284,10.47226,40.44884,70.55903,56.05834,67.95248,70.55903
05-04-2026-00-01-36,63.7,29.5,1223908.0,419048.0,289158.0,0.0,20462.0,1043.0,27.0,1.022649,10.47638,40.6761,74.23853,57.77366,71.40334,74.23853
05-04-2026-00-01-37,63.6,29.5,1208201.0,414766.0,284869.0,0.0,21122.0,1031.0,28.0,1.009525,10.36667,40.11843,74.21716,57.76722,71.23455,74.21716
05-04-2026-00-01-38,63.6,29.5,1195593.0,411209.0,280212.0,0.0,21403.0,1010.0,26.0,0.99899,10.27588,39.54129,73.38965,57.42519,70.62086,73.38965
05-04-2026-00-01-39,63.6,29.5,1191606.0,412890.0,278831.0,0.0,22017.0,1012.0,22.0,0.995659,10.31048,39.4316,73.43816,57.82853,71.05648,73.43816
05-04-2026-00-01-40,63.6,29.5,1186102.0,413114.0,277157.0,0.0,22475.0,1004.0,19.0,0.99106,10.31092,39.25726,73.22632,58.03663,71.15805,73.22632
05-04-2026-00-01-41,63.7,29.5,1176430.0,410365.0,272917.0,0.0,22367.0,967.0,13.0,0.982978,10.24082,38.74437,71.44554,57.43374,70.06673,71.44554
05-04-2026-00-01-42,63.7,29.5,1166729.0,404006.0,263380.0,0.0,21291.0,939.0,8.0,0.974872,10.08927,37.59678,68.52145,55.38735,67.66245,68.52145
05-04-2026-00-01-43,63.6,29.5,1164258.0,400622.0,255951.0,0.0,19942.0,826.0,5.0,0.972808,10.01085,36.74241,64.75504,53.40565,64.19473,64.75504
05-04-2026-00-01-44,63.6,29.5,1166774.0,400126.0,251517.0,0.0,19002.0,716.0,5.0,0.97491,10.00177,36.27029,62.09426,52.14783,61.50439,62.09426
05-04-2026-00-01-45,63.6,29.5,1170530.0,401153.0,248828.0,0.0,18411.0,698.0,10.0,0.978049,10.02807,36.01571,61.59032,51.39985,60.51751,61.59032
05-04-2026-00-01-46,63.6,29.5,1177241.0,408870.0,251677.0,0.0,19008.0,755.0,15.0,0.983656,10.20777,36.49294,63.87952,52.37547,62.24628,63.87952
05-04-2026-00-01-47,63.7,29.5,1182543.0,415735.0,254284.0,0.0,19494.0,796.0,19.0,0.988086,10.36708,36.92455,65.62075,53.21346,63.61512,65.62075
05-04-2026-00-01-48,63.7,29.5,1186206.0,420015.0,255372.0,0.0,19552.0,815.0,21.0,0.991146,10.4667,37.13786,66.35788,53.47524,64.11996,66.35788
05-04-2026-00-01-49,63.6,29.5,1195587.0,427092.0,258421.0,0.0,19896.0,833.0,22.0,0.998985,10.63419,37.62377,67.52543,54.2482,65.13644,67.52543
05-04-2026-00-01-50,63.6,29.5,1206695.0,438691.0,266371.0,0.0,20981.0,836.0,22.0,1.008267,10.90516,38.72503,69.47248,56.25644,67.17558,69.47248
05-04-2026-00-01-51,63.6,29.5,1210447.0,444041.0,275675.0,0.0,21649.0,904.0,21.0,1.011401,11.02898,39.82051,71.97319,57.90993,69.72797,71.97319
05-04-2026-00-01-52,63.6,29.5,1213641.0,446689.0,286141.0,0.0,22032.0,1005.0,24.0,1.014071,11.09139,40.97603,75.04863,59.38564,72.51213,75.04863
05-04-2026-00-01-53,63.6,29.5,1218664.0,449486.0,296141.0,0.0,22380.0,1037.0,26.0,1.018268,11.15868,42.08768,77.14875,60.78812,74.33569,77.14875
05-04-2026-00-01-54,63.6,29.5,1223951.0,448566.0,305138.0,0.0,22891.0,1084.0,33.0,1.022685,11.14234,43.01101,79.8771,62.13827,76.30479,79.75928
05-04-2026-00-01-55,63.7,29.5,1228295.0,446734.0,312946.0,0.0,23472.0,1147.0,38.0,1.026314,11.10464,43.78881,82.57516,63.40174,78.39106,82.4281
05-04-2026-00-01-56,63.7,29.5,1232025.0,445464.0,320948.0,0.0,24111.0,1209.0,42.0,1.029431,11.07912,44.599,85.14517,64.74528,80.5371,84.99812
05-04-2026-00-01-57,63.7,29.5,1237726.0,446382.0,333001.0,0.0,25511.0,1346.0,45.0,1.034195,11.10458,45.88321,89.6011,67.19943,84.77892,89.48328
05-04-2026-00-01-58,63.7,29.5,1246413.0,449255.0,349042.0,0.0,27591.0,1563.0,47.0,1.041453,11.17665,47.6306,96.06756,70.68509,91.10146,96.06756
05-04-2026-00-01-59,63.7,29.5,1257301.0,452333.0,358738.0,0.0,29440.0,1721.0,53.0,1.050551,11.2552,48.72182,101.4405,73.32126,95.80708,101.4405
05-04-2026-00-02-00,63.7,29.5,1267823.0,455233.0,363159.0,0.0,30818.0,1781.0,53.0,1.059343,11.32941,49.25774,103.9027,75.0086,98.27295,103.9027
05-04-2026-00-02-01,63.6,29.5,1277727.0,457995.0,366535.0,0.0,31904.0,1819.0,52.0,1.067618,11.40001,49.68097,105.5523,76.33886,100.0958,105.5523
05-04-2026-00-02-02,63.6,29.5,1287928.0,461124.0,369101.0,0.0,32436.0,1790.0,50.0,1.076141,11.4791,50.02802,105.7613,77.13026,100.515,105.7613
05-04-2026-00-02-03,63.6,29.5,1297574.0,464939.0,371554.0,0.0,32694.0,1763.0,44.0,1.084202,11.57323,50.37838,105.3704,77.69682,100.7324,105.3704
05-04-2026-00-02-04,63.6,29.5,1305231.0,468310.0,373478.0,0.0,33026.0,1757.0,34.0,1.0906,11.65568,50.66177,104.7625,78.25764,101.2121,104.7625
05-04-2026-00-02-05,63.6,29.5,1308832.0,469519.0,371945.0,0.0,32771.0,1694.0,21.0,1.093608,11.68596,50.53194,102.3214,77.91421,100.0504,102.3214
05-04-2026-00-02-06,63.6,29.5,1308539.0,468659.0,365315.0,0.0,31597.0,1541.0,13.0,1.093364,11.66631,49.8199,97.76682,76.22116,96.3548,97.76682
05-04-2026-00-02-07,63.6,29.5,1306211.0,466794.0,355408.0,0.0,29721.0,1345.0,8.0,1.091418,11.62231,48.74119,92.00929,73.57539,91.15395,92.00929
05-04-2026-00-02-08,63.6,29.5,1306135.0,466061.0,346492.0,0.0,28010.0,1195.0,5.0,1.091354,11.6057,47.79337,87.33794,71.19785,86.81072,87.33794
05-04-2026-00-02-09,63.5,29.5,1296756.0,460390.0,336777.0,0.0,26234.0,1085.0,3.0,1.083517,11.46994,46.64303,83.11394,68.56357,82.7453,83.11394
05-04-2026-00-02-10,63.5,29.5,1269655.0,445916.0,320379.0,0.0,23973.0,978.0,4.0,1.060874,11.12074,44.58119,77.88358,64.61224,77.3859,77.88358
05-04-2026-00-02-11,63.6,29.5,1240350.0,430526.0,306055.0,0.0,22310.0,886.0,7.0,1.036388,10.74907,42.71351,73.66315,61.35547,72.92953,73.66315
05-04-2026-00-02-12,63.6,29.5,1209947.0,414723.0,294130.0,0.0,20926.0,795.0,8.0,1.010984,10.36715,41.08609,69.87812,58.57141,68.95647,69.87812
05-04-2026-00-02-13,63.6,29.5,1180806.0,399550.0,282949.0,0.0,19612.0,704.0,11.0,0.986634,10.0005,39.55173,66.30577,55.93914,65.14442,66.30577
05-04-2026-00-02-14,63.6,29.5,1164282.0,392086.0,279990.0,0.0,19717.0,685.0,17.0,0.972828,9.818294,39.06052,66.28198,55.53585,64.48286,66.28198
05-04-2026-00-02-15,63.6,29.5,1152375.0,387942.0,279145.0,0.0,19506.0,648.0,22.0,0.962878,9.71487,38.86886,65.95609,55.1675,63.63716,65.95609
05-04-2026-00-02-16,63.6,29.5,1136784.0,382130.0,276841.0,0.0,19204.0,636.0,28.0,0.949852,9.570713,38.48404,65.83098,54.53043,62.84096,65.83098
05-04-2026-00-02-17,63.6,29.5,1129763.0,380941.0,275292.0,0.0,19113.0,630.0,32.0,0.943985,9.538021,38.28953,65.92635,54.25999,62.49765,65.92635
05-04-2026-00-02-18,63.6,29.5,1139216.0,387684.0,280178.0,0.0,19667.0,653.0,35.0,0.951884,9.698042,38.95992,67.67291,55.39289,63.93079,67.67291
05-04-2026-00-02-19,63.8,29.5,1152926.0,395632.0,284354.0,0.0,19902.0,661.0,37.0,0.963339,9.888818,39.58683,68.72095,56.21688,64.8498,68.72095
05-04-2026-00-02-20,63.8,29.5,1170653.0,405116.0,287311.0,0.0,20121.0,660.0,33.0,0.978151,10.11759,40.12441,69.04281,56.93737,65.56984,69.04281
05-04-2026-00-02-21,63.6,29.5,1193339.0,417286.0,290596.0,0.0,20389.0,650.0,29.0,0.997106,10.4111,40.76095,69.38705,57.79784,66.29379,69.38705
05-04-2026-00-02-22,63.6,29.5,1208787.0,424147.0,287877.0,0.0,19521.0,573.0,22.0,1.010015,10.57879,40.64468,66.74998,56.95568,64.44942,66.74998
05-04-2026-00-02-23,63.6,29.5,1220018.0,428156.0,284405.0,0.0,19412.0,529.0,15.0,1.019398,10.67862,40.38188,65.11707,56.60259,63.51704,65.11707
05-04-2026-00-02-24,63.6,29.5,1228568.0,430554.0,279500.0,0.0,19031.0,455.0,10.0,1.026542,10.73985,39.93085,62.8717,55.83318,61.78416,62.8717
05-04-2026-00-02-25,63.6,29.5,1234910.0,431865.0,275028.0,0.0,18662.0,384.0,7.0,1.031842,10.77472,39.49867,60.88249,55.09264,60.11567,60.88249
05-04-2026-00-02-26,63.6,29.5,1240197.0,433038.0,272341.0,0.0,18485.0,356.0,7.0,1.036259,10.8056,39.2489,60.15874,54.69451,59.34766,60.15874
05-04-2026-00-02-27,63.6,29.5,1244021.0,433579.0,269940.0,0.0,18468.0,336.0,8.0,1.039454,10.821,39.01354,59.72127,54.44528,58.84014,59.72127
05-04-2026-00-02-28,63.6,29.5,1247205.0,433634.0,267693.0,0.0,18374.0,321.0,9.0,1.042115,10.8249,38.78276,59.27916,54.13607,58.33539,59.27916
05-04-2026-00-02-29,63.7,29.5,1244695.0,430305.0,264776.0,0.0,18312.0,344.0,12.0,1.040018,10.74772,38.40094,59.50618,53.70244,58.20107,59.50618
05-04-2026-00-02-30,63.7,29.5,1238430.0,425147.0,261810.0,0.0,18343.0,402.0,18.0,1.034783,10.62612,37.96958,60.44159,53.29668,58.5577,60.44159
05-04-2026-00-02-31,63.5,29.5,1229904.0,419912.0,259969.0,0.0,18578.0,500.0,25.0,1.027659,10.50088,37.65209,62.32597,53.17527,59.712,62.32597
05-04-2026-00-02-32,63.5,29.5,1222390.0,417630.0,262123.0,0.0,19627.0,667.0,31.0,1.02138,10.44312,37.8193,66.21776,54.21921,62.94022,66.21776
05-04-2026-00-02-33,63.5,29.5,1218733.0,417864.0,265426.0,0.0,20896.0,827.0,35.0,1.018325,10.44536,38.16654,70.15494,55.62654,66.4313,70.15494
05-04-2026-00-02-34,63.5,29.5,1216287.0,418384.0,267045.0,0.0,22138.0,974.0,42.0,1.016282,10.45503,38.34521,73.97672,56.84297,69.56728,73.97672
05-04-2026-00-02-35,63.6,29.5,1215060.0,419440.0,268423.0,0.0,23229.0,1105.0,44.0,1.015256,10.47783,38.51201,77.01943,57.92202,72.35558,77.01943
